2	90, 5, 3, 1, 1
2	70, 20, 5, 3, 2
2	90, 5, 3, 1, 1
26	90, 5, 3, 1, 1
26	90, 5, 3, 1, 1
26	90, 5, 3, 1, 1
30	70, 20, 5, 3, 2
30	70, 20, 5, 3, 2
30	90, 5, 3, 1, 1
37	90, 5, 3, 1, 1
37	20, 10, 5, 3, 2
37	90, 5, 3, 1, 1
59	90, 5, 3, 1, 1
59	20, 5, 2, 1, 1
59	90, 5, 3, 1, 1
65	90, 5, 3, 1, 1
65	70, 20, 5, 3, 2
65	90, 5, 3, 1, 1
66	90, 5, 3, 1, 1
66	90, 5, 3, 1, 1
66	90, 5, 3, 1, 1
84	90, 5, 3, 1, 1
84	90, 5, 3, 1, 1
84	90, 5, 3, 1, 1
86	70, 20, 5, 3, 2
86	90, 5, 3, 1, 1
86	90, 5, 3, 1, 1
90	70, 20, 5, 3, 2
90	90, 5, 3, 1, 1
90	90, 5, 3, 1, 1
97	70, 20, 5, 3, 2
97	90, 5, 3, 1, 1
97	95, 3, 1, 0, 1
101	90, 5, 3, 1, 1
101	90, 5, 3, 1, 1
101	90, 5, 3, 1, 1
149	90, 5, 3, 1, 1
149	90, 5, 3, 1, 1
149	95, 3, 1, 0, 1
151	70, 20, 5, 3, 2
151	90, 5, 3, 1, 1
151	90, 5, 3, 1, 1
158	90, 5, 3, 1, 1
158	90, 5, 3, 1, 1
158	90, 5, 3, 1, 1
168	90, 5, 3, 1, 1
168	90, 5, 3, 1, 1
168	90, 5, 3, 1, 1
183	90, 5, 3, 1, 1

The summary covers the main topic of two Manchester United fans spending the night in an Old Trafford toilet to see the game against Arsenal. However, it fails to mention key points such as the security sweep, the fact that they were found before the game, and the previous incident with a suspect package. The summary is not presented in a clear and logical order, as it jumps straight to the fans' actions without providing context. Overall, the summary is likely to receive a score of 1 or 2 out of 5.
183	90, 5, 3, 1, 1
183	90, 5, 3, 1, 1

The summary covers the main topic and key points of the news article, including the isolation of the supporters during the stadium tour, the security sweep before the Arsenal match, and the previous incident with the fake explosive. The information is presented in a clear and logical order. There is a high likelihood of the summary receiving a score of 5, with a small chance of receiving a lower score due to minor details or clarity in some areas.
205	70, 20, 5, 3, 2
205	90, 5, 3, 1, 1
205	90, 5, 3, 1, 1
209	90, 5, 3, 1, 1
209	90, 5, 3, 1, 1
209	90, 5, 3, 1, 1
227	90, 5, 3, 1, 1
227	90, 5, 3, 1, 1
227	90, 5, 3, 1, 1
245	90, 5, 3, 1, 1
245	90, 5, 3, 1, 1
245	90, 5, 3, 1, 1
247	90, 5, 3, 1, 1
247	90, 5, 3, 1, 1
247	90, 5, 3, 1, 1
251	90, 5, 3, 1, 1
251	90, 5, 3, 1, 1
251	90, 5, 3, 1, 1
259	90, 5, 3, 1, 1
259	90, 5, 3, 1, 1
259	90, 5, 3, 1, 1
263	90, 5, 3, 1, 1
263	90, 5, 3, 1, 1
263	90, 5, 3, 1, 1
267	90, 5, 3, 1, 1
267	90, 5, 3, 1, 1
267	95, 3, 1, 0, 1
270	90, 5, 3, 1, 1
270	90, 5, 3, 1, 1
270	90, 5, 3, 1, 1
278	70, 20, 5, 3, 2
278	90, 5, 3, 1, 1
278	90, 5, 3, 1, 1
282	90, 5, 3, 1, 1
282	90, 5, 3, 1, 1
282	90, 5, 3, 1, 1
283	70, 20, 5, 3, 2
283	90, 5, 3, 1, 1
283	90, 5, 3, 1, 1
291	90, 5, 3, 1, 1
291	90, 5, 3, 1, 1
291	90, 5, 3, 1, 1
299	90, 5, 3, 1, 1
299	90, 5, 3, 1, 1
299	90, 5, 3, 1, 1
301	90, 5, 3, 1, 1
301	90, 5, 3, 1, 1
301	90, 5, 3, 1, 1
308	90, 5, 3, 1, 1
308	90, 5, 3, 1, 1
308	95, 3, 1, 0, 1
311	90, 5, 3, 1, 1
311	90, 5, 3, 1, 1
311	90, 5, 3, 1, 1
317	90, 5, 3, 1, 1
317	90, 5, 3, 1, 1
317	90, 5, 3, 1, 1
320	90, 5, 3, 1, 1
320	90, 5, 3, 1, 1
320	90, 5, 3, 1, 1
325	90, 5, 3, 1, 1
325	90, 5, 3, 1, 1
325	90, 5, 3, 1, 1
329	70, 20, 5, 3, 2
329	90, 5, 3, 1, 1
329	95, 3, 1, 0, 1
339	90, 5, 3, 1, 1
339	90, 5, 3, 1, 1
339	90, 5, 3, 1, 1
348	70, 20, 5, 3, 2
348	90, 5, 3, 1, 1
348	90, 5, 3, 1, 1
350	90, 5, 3, 1, 1
350	90, 5, 3, 1, 1
350	90, 5, 3, 1, 1
354	70, 20, 5, 3, 2
354	90, 5, 3, 1, 1
354	90, 5, 3, 1, 1
355	90, 5, 3, 1, 1
355	20, 30, 40, 5, 5
355	90, 5, 3, 1, 1
358	90, 5, 3, 1, 1
358	90, 5, 3, 1, 1
358	90, 5, 3, 1, 1
372	90, 5, 3, 1, 1
372	70, 20, 5, 3, 2
372	90, 5, 3, 1, 1
384	90, 5, 3, 1, 1
384	90, 5, 2, 2, 1
384	90, 5, 3, 1, 1
397	90, 5, 3, 1, 1
397	90, 5, 3, 1, 1
397	90, 5, 3, 1, 1
401	90, 5, 3, 1, 1
401	90, 5, 3, 1, 1
401	90, 5, 3, 1, 1
403	70, 20, 5, 3, 2
403	90, 5, 3, 1, 1
403	90, 5, 3, 1, 1
421	90, 5, 3, 1, 1
421	90, 5, 3, 1, 1
421	90, 5, 3, 1, 1
422	90, 5, 3, 1, 1
422	90, 5, 3, 1, 1
422	90, 5, 3, 1, 1
443	90, 5, 3, 1, 1
443	90, 5, 3, 1, 1
443	90, 5, 3, 1, 1
450	90, 5, 3, 1, 1
450	90, 5, 3, 1, 1
450	90, 5, 3, 1, 1
455	90, 5, 3, 1, 1
455	90, 5, 3, 1, 1
455	90, 5, 3, 1, 1
476	90, 5, 3, 1, 1
476	90, 5, 3, 1, 1
476	90, 5, 3, 1, 1
479	90, 5, 3, 1, 1
